"Feature","ORF","Age","ProtExp","TranExp","ProtTranRatio","AvgLife","Slope","GroupRank"
"CAR1","YPL111W",26.8,83.35737972,102.9811776,0.809442867742076,30.5777777777778,-0.844798849342508,3
"CAR1","YPL111W",32.2,86.45230786,100.1626884,0.863118884297039,30.5777777777778,-0.844798849342508,3
"CAR1","YPL111W",38.4,89.01745773,101.0567544,0.880865987221929,30.5777777777778,-0.844798849342508,3
"CAR1","YPL111W",45.4,86.08685822,105.6352415,0.81494449198566,30.5777777777778,-0.844798849342508,3
"CAR1","YPL111W",53.3,84.03615388,116.4444613,0.721684423130222,30.5777777777778,-0.844798849342508,3
"CAR1","YPL111W",62.2,82.42887101,135.0157407,0.610513045239324,30.5777777777778,-0.844798849342508,3
"CAR1","YPL111W",72.3,82.34513314,163.739926,0.502901980913317,30.5777777777778,-0.844798849342508,3
"YAP1","YML007W",7.8,24.83790814,44.10880135,0.563105488696305,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",10.7,24.13982574,42.81851925,0.563770680603347,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",14,23.14402776,41.68168331,0.555256552089571,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",17.8,21.59842585,40.91922132,0.527830812837178,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",22,19.13377901,41.07687234,0.465804184204352,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",26.8,17.4331411,41.33443389,0.421758312848639,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",32.2,14.85735881,42.30429057,0.351202173817709,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",38.4,12.87095931,46.39563365,0.277417470081261,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",45.4,13.27289853,44.03976883,0.30138438240299,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",53.3,13.50642149,42.68098117,0.316450585711781,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",62.2,13.94624335,41.88165163,0.332991723277939,22.8068181818182,-0.842915742196955,3
"YAP1","YML007W",72.3,14.30757448,43.47965302,0.32906367659877,22.8068181818182,-0.842915742196955,3
"RAS2","YNL098C",7.8,215.780256,189.2224774,1.1403521345081,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",10.7,214.4854386,182.3695953,1.17610305734993,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",14,209.3501184,174.1997891,1.20178169836831,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",17.8,198.2850075,166.1142828,1.19366621676195,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",22,173.9513566,152.5565815,1.14024157391073,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",26.8,155.3278865,150.793536,1.03006992620692,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",32.2,133.8489104,157.8028867,0.848203180556899,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",38.4,111.8201607,192.0590108,0.582217726907089,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",45.4,94.52172261,183.1231221,0.516164870531115,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",53.3,75.97595038,163.8591048,0.463666333785561,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",62.2,63.66614748,131.3469547,0.484717347466602,24.8735632183908,-0.84108340811658,3
"RAS2","YNL098C",72.3,63.34715223,85.06263358,0.74471186188261,24.8735632183908,-0.84108340811658,3
"ARO3","YDR035W",7.8,164.9710369,500.0101824,0.329935354732488,25.2,-0.837907434807352,3
"ARO3","YDR035W",10.7,164.1037878,502.4527666,0.326605401957399,25.2,-0.837907434807352,3
"ARO3","YDR035W",14,161.8856581,507.2031958,0.319173182346892,25.2,-0.837907434807352,3
"ARO3","YDR035W",17.8,157.3338802,514.1257998,0.306022145282739,25.2,-0.837907434807352,3
"ARO3","YDR035W",22,146.3621577,528.1642581,0.277114847238089,25.2,-0.837907434807352,3
"ARO3","YDR035W",26.8,142.5093661,538.7214055,0.264532585200942,25.2,-0.837907434807352,3
"ARO3","YDR035W",32.2,143.1554141,547.3618543,0.261537067253391,25.2,-0.837907434807352,3
"ARO3","YDR035W",38.4,145.7162448,548.7297264,0.265551942585628,25.2,-0.837907434807352,3
"ARO3","YDR035W",45.4,146.9575512,554.4199266,0.265065420900765,25.2,-0.837907434807352,3
"ARO3","YDR035W",53.3,139.9314731,545.0470264,0.256732843813933,25.2,-0.837907434807352,3
"ARO3","YDR035W",62.2,130.2599378,517.9003937,0.251515425329942,25.2,-0.837907434807352,3
"ARO3","YDR035W",72.3,118.7037802,461.5208428,0.257201342153555,25.2,-0.837907434807352,3
"YER134C","YER134C",7.8,35.77624281,51.2242929,0.698423360959659,25.2,-0.832961276213214,3
"YER134C","YER134C",10.7,36.63958788,49.86217387,0.734817298089053,25.2,-0.832961276213214,3
"YER134C","YER134C",14,37.16487704,48.73771476,0.762548618108413,25.2,-0.832961276213214,3
"YER134C","YER134C",17.8,37.56317954,47.84442913,0.785110831564854,25.2,-0.832961276213214,3
"YER134C","YER134C",22,38.17603923,47.53285527,0.803150557927761,25.2,-0.832961276213214,3
"YER134C","YER134C",26.8,32.73433248,48.02358087,0.681630396713064,25.2,-0.832961276213214,3
"YER134C","YER134C",32.2,28.60881124,48.71553242,0.587262620745878,25.2,-0.832961276213214,3
"YER134C","YER134C",38.4,24.90691077,49.42964926,0.503886051041747,25.2,-0.832961276213214,3
"YER134C","YER134C",45.4,25.11835307,43.64761353,0.575480559841733,25.2,-0.832961276213214,3
"YER134C","YER134C",53.3,23.8931283,41.257521,0.579121763035641,25.2,-0.832961276213214,3
"YER134C","YER134C",62.2,23.01923156,41.0846718,0.560287585405514,25.2,-0.832961276213214,3
"YER134C","YER134C",72.3,22.07464126,46.01828632,0.479692813993513,25.2,-0.832961276213214,3
"ADE8","YDR408C",7.8,97.97006862,255.4268444,0.383554316110089,23.8,-0.831766114460313,3
"ADE8","YDR408C",10.7,98.65705905,255.8580046,0.385593013610175,23.8,-0.831766114460313,3
"ADE8","YDR408C",14,99.59546972,256.96538,0.387583221210577,23.8,-0.831766114460313,3
"ADE8","YDR408C",17.8,101.0569472,258.2667435,0.391289044150588,23.8,-0.831766114460313,3
"ADE8","YDR408C",22,103.440365,261.6881127,0.395281099828116,23.8,-0.831766114460313,3
"ADE8","YDR408C",26.8,105.3539961,262.14775,0.401887851793502,23.8,-0.831766114460313,3
"ADE8","YDR408C",32.2,104.2432047,261.1372433,0.399189343437478,23.8,-0.831766114460313,3
"ADE8","YDR408C",38.4,100.5387632,256.2239702,0.392386251456188,23.8,-0.831766114460313,3
"ADE8","YDR408C",45.4,92.3838066,251.7205758,0.367009356729749,23.8,-0.831766114460313,3
"ADE8","YDR408C",53.3,85.20173162,249.1328037,0.341993227526143,23.8,-0.831766114460313,3
"ADE8","YDR408C",62.2,80.22335147,247.2799813,0.324423154063058,23.8,-0.831766114460313,3
"ADE8","YDR408C",72.3,80.23797295,246.6125601,0.325360447648992,23.8,-0.831766114460313,3
"FSH1","YHR049W",7.8,181.0195206,173.2208241,1.04502170302283,23.8,-0.830885915426694,3
"FSH1","YHR049W",10.7,166.4533147,178.4748785,0.932642824015146,23.8,-0.830885915426694,3
"FSH1","YHR049W",14,149.3935114,182.1527529,0.820155111693621,23.8,-0.830885915426694,3
"FSH1","YHR049W",17.8,126.4721899,185.139465,0.683118479898384,23.8,-0.830885915426694,3
"FSH1","YHR049W",22,94.71777415,182.7133639,0.518395437138575,23.8,-0.830885915426694,3
"FSH1","YHR049W",26.8,80.37453339,184.9550467,0.434562531945229,23.8,-0.830885915426694,3
"FSH1","YHR049W",32.2,73.77025111,194.1617246,0.379942294301191,23.8,-0.830885915426694,3
"FSH1","YHR049W",38.4,72.19125253,215.8947372,0.334381715211166,23.8,-0.830885915426694,3
"FSH1","YHR049W",45.4,67.27849503,280.1389053,0.240161197738499,23.8,-0.830885915426694,3
"FSH1","YHR049W",53.3,65.90381908,301.1172678,0.218864296828613,23.8,-0.830885915426694,3
"FSH1","YHR049W",62.2,68.68404504,288.9747975,0.237681782751314,23.8,-0.830885915426694,3
"FSH1","YHR049W",72.3,76.34438846,210.3707854,0.362903947498406,23.8,-0.830885915426694,3
"LYS4","YDR234W",7.8,975.2215384,185.5043079,5.25713687967674,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",10.7,975.6011198,186.351603,5.23527087556097,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",14,970.4690849,186.7697105,5.19607318714562,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",17.8,955.7484281,186.8258467,5.11571843501245,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",22,917.8081694,185.0361579,4.96015578693552,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",26.8,900.9494796,183.6923278,4.90466580934688,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",32.2,876.8670903,185.3891783,4.7298720364413,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",38.4,844.7451715,196.5755027,4.29730642881373,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",45.4,786.9687041,210.0581838,3.74643201166248,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",53.3,736.0001756,210.4057945,3.49800335750734,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",62.2,710.5839358,199.0619148,3.56966291876541,29.5813953488372,-0.830642398816711,4
"LYS4","YDR234W",72.3,736.4802629,166.4498049,4.42463878730566,29.5813953488372,-0.830642398816711,4
"MAP1","YLR244C",7.8,281.282318,218.1077227,1.28964859436405,27,-0.824249126790966,4
"MAP1","YLR244C",10.7,294.8842643,216.8467351,1.35987412567689,27,-0.824249126790966,4
"MAP1","YLR244C",14,298.4979007,213.9235612,1.39534840868197,27,-0.824249126790966,4
"MAP1","YLR244C",17.8,290.6584272,210.2095255,1.38270816466878,27,-0.824249126790966,4
"MAP1","YLR244C",22,253.3550184,200.5250174,1.26345840376922,27,-0.824249126790966,4
"MAP1","YLR244C",26.8,175.2919143,198.5148478,0.883016642042833,27,-0.824249126790966,4
"MAP1","YLR244C",32.2,131.6690647,201.6522288,0.652951199615008,27,-0.824249126790966,4
"MAP1","YLR244C",38.4,99.9087379,217.600951,0.459137413880144,27,-0.824249126790966,4
"MAP1","YLR244C",45.4,107.7859364,231.9394964,0.464715747309004,27,-0.824249126790966,4
"MAP1","YLR244C",53.3,110.5865743,233.020742,0.474578242910238,27,-0.824249126790966,4
"MAP1","YLR244C",62.2,119.5260302,223.6949947,0.53432590371679,27,-0.824249126790966,4
"MAP1","YLR244C",72.3,130.1545027,196.6837594,0.661745042381979,27,-0.824249126790966,4
"TDH2","YJR009C",7.8,866.6228878,5833.515811,0.148559276408551,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",10.7,866.7900763,5791.474299,0.149666567017256,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",14,860.4846815,5745.077867,0.149777723021417,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",17.8,843.5995719,5693.005843,0.14818175058388,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",22,791.1543587,5625.807122,0.140629485075333,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",26.8,794.7916482,5568.143622,0.142739071072043,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",32.2,795.1559214,5546.842093,0.143352903880835,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",38.4,808.0324507,5649.230052,0.143034084868598,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",45.4,836.6690426,5573.869559,0.150105601457617,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",53.3,776.2618528,5516.187229,0.140724348281544,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",62.2,709.7960909,5467.051892,0.129831599355889,26.6941176470588,-0.816127712937094,4
"TDH2","YJR009C",72.3,661.4021727,5453.612869,0.121277800347658,26.6941176470588,-0.816127712937094,4
"ECM33","YBR078W",7.8,531.2012007,738.8952559,0.718912723364259,17.8,-0.815217362375349,4
"ECM33","YBR078W",10.7,491.3536872,735.3535903,0.668186969753617,17.8,-0.815217362375349,4
"ECM33","YBR078W",14,438.3917599,728.8922524,0.601449334186941,17.8,-0.815217362375349,4
"ECM33","YBR078W",17.8,362.2829001,722.5682363,0.501382266614866,17.8,-0.815217362375349,4
"ECM33","YBR078W",22,248.956429,705.0101253,0.353124614904024,17.8,-0.815217362375349,4
"ECM33","YBR078W",26.8,166.0975911,710.2764067,0.233849230430872,17.8,-0.815217362375349,4
"ECM33","YBR078W",32.2,128.3673017,718.5285623,0.178653025690584,17.8,-0.815217362375349,4
"ECM33","YBR078W",38.4,121.9908025,730.8123927,0.166924923165715,17.8,-0.815217362375349,4
"ECM33","YBR078W",45.4,172.7406473,732.8094678,0.235723820297508,17.8,-0.815217362375349,4
"ECM33","YBR078W",53.3,172.4272344,726.7054059,0.237272535748451,17.8,-0.815217362375349,4
"ECM33","YBR078W",62.2,150.6811315,712.1439488,0.211588024800191,17.8,-0.815217362375349,4
"ECM33","YBR078W",72.3,92.55960052,688.4798725,0.134440532275691,17.8,-0.815217362375349,4
"VAN1","YML115C",7.8,14.46737092,54.76902064,0.26415244879208,27.92,-0.813603388316702,4
"VAN1","YML115C",10.7,14.30903624,55.40743187,0.258251208494425,27.92,-0.813603388316702,4
"VAN1","YML115C",14,13.92815594,56.21573819,0.247762573052498,27.92,-0.813603388316702,4
"VAN1","YML115C",17.8,13.20267834,57.22161484,0.230728866651468,27.92,-0.813603388316702,4
"VAN1","YML115C",22,11.7955893,58.73162247,0.200838812277409,27.92,-0.813603388316702,4
"VAN1","YML115C",26.8,10.37930978,60.02090858,0.172928234936093,27.92,-0.813603388316702,4
"VAN1","YML115C",32.2,8.933491486,61.23935667,0.145878271291121,27.92,-0.813603388316702,4
"VAN1","YML115C",38.4,8.081094928,62.16808016,0.129987847577116,27.92,-0.813603388316702,4
"VAN1","YML115C",45.4,9.381012151,63.70820494,0.147249669957504,27.92,-0.813603388316702,4
"VAN1","YML115C",53.3,10.18679413,64.66707101,0.157526759305748,27.92,-0.813603388316702,4
"VAN1","YML115C",62.2,10.38424121,65.16429604,0.15935476696665,27.92,-0.813603388316702,4
"VAN1","YML115C",72.3,9.223445198,64.91705997,0.142080451614143,27.92,-0.813603388316702,4
"DSD1","YGL196W",7.8,4.303103644,42.80673526,0.100523985720092,24,-0.812406302822382,4
"DSD1","YGL196W",10.7,4.49932427,42.32473839,0.106304833559539,24,-0.812406302822382,4
"DSD1","YGL196W",14,4.655677859,41.8184434,0.111330730665121,24,-0.812406302822382,4
"DSD1","YGL196W",17.8,4.834161971,41.27314367,0.117126090749268,24,-0.812406302822382,4
"DSD1","YGL196W",22,5.009948992,40.37917074,0.124072607242454,24,-0.812406302822382,4
"DSD1","YGL196W",26.8,4.232405211,39.59595791,0.106889830033159,24,-0.812406302822382,4
"DSD1","YGL196W",32.2,3.865084261,40.39332489,0.095686212301797,24,-0.812406302822382,4
"DSD1","YGL196W",38.4,3.551206088,46.32243492,0.0766627681410319,24,-0.812406302822382,4
"DSD1","YGL196W",45.4,3.63646651,48.67417881,0.0747103823609428,24,-0.812406302822382,4
"DSD1","YGL196W",53.3,3.929660954,49.60357044,0.0792213326408284,24,-0.812406302822382,4
"DSD1","YGL196W",62.2,3.960938317,49.09642908,0.0806767089016976,24,-0.812406302822382,4
"DSD1","YGL196W",72.3,3.349436792,46.09898701,0.0726574922627568,24,-0.812406302822382,4
"PRO2","YOR323C",7.8,802.2103467,168.6724796,4.75602391452601,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",10.7,798.96574,167.7725294,4.76219642665768,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",14,787.0312858,166.7783611,4.71902518173864,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",17.8,762.8782698,165.8481665,4.59985953356922,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",22,713.4282795,164.7108206,4.33139897488921,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",26.8,657.3793981,164.4767112,3.99679318308257,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",32.2,608.479913,164.8526618,3.69105300670371,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",38.4,569.5827543,167.1012886,3.40860779154997,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",45.4,572.4666426,166.2416889,3.44358052656911,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",53.3,567.6130408,164.7371382,3.44556817607749,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",62.2,577.521553,162.4536577,3.55499261251783,13.6774193548387,-0.8081932466473,4
"PRO2","YOR323C",72.3,608.3889227,159.5626519,3.81285291674198,13.6774193548387,-0.8081932466473,4
"DFM1","YDR411C",7.8,10.67862226,43.82891784,0.243643301871676,20.2,-0.808159967852521,4
"DFM1","YDR411C",10.7,10.80626873,43.93854201,0.24594053957322,20.2,-0.808159967852521,4
"DFM1","YDR411C",14,10.89854683,44.31283669,0.245945591482737,20.2,-0.808159967852521,4
"DFM1","YDR411C",17.8,10.95852167,44.87077436,0.244224037278237,20.2,-0.808159967852521,4
"DFM1","YDR411C",22,10.92707969,46.40340053,0.235480149411369,20.2,-0.808159967852521,4
"DFM1","YDR411C",26.8,10.55560863,46.60699601,0.2264812052623,20.2,-0.808159967852521,4
"DFM1","YDR411C",32.2,10.03321898,47.32194536,0.212020425273573,20.2,-0.808159967852521,4
"DFM1","YDR411C",38.4,9.450807468,50.7114222,0.18636447289384,20.2,-0.808159967852521,4
"DFM1","YDR411C",45.4,9.394521065,50.51734522,0.185966246327621,20.2,-0.808159967852521,4
"DFM1","YDR411C",53.3,10.30191242,50.36721495,0.204536074313952,20.2,-0.808159967852521,4
"DFM1","YDR411C",62.2,10.66412813,50.10338746,0.212842457778203,20.2,-0.808159967852521,4
"DFM1","YDR411C",72.3,9.702562088,50.23386899,0.193147816066715,20.2,-0.808159967852521,4
"RAD27","YKL113C",7.8,14.43297146,33.94939415,0.425131930078935,17.48,-0.806440834889296,4
"RAD27","YKL113C",10.7,15.13827028,34.10360156,0.443890662203714,17.48,-0.806440834889296,4
"RAD27","YKL113C",14,15.86168294,34.17687795,0.46410567294079,17.48,-0.806440834889296,4
"RAD27","YKL113C",17.8,16.76089196,34.27414399,0.489024378402864,17.48,-0.806440834889296,4
"RAD27","YKL113C",22,17.94685795,34.00795713,0.527725257985821,17.48,-0.806440834889296,4
"RAD27","YKL113C",26.8,17.59496143,34.59405861,0.508612233920245,17.48,-0.806440834889296,4
"RAD27","YKL113C",32.2,16.43694538,35.13347554,0.467842851507426,17.48,-0.806440834889296,4
"RAD27","YKL113C",38.4,14.62742603,35.22344071,0.415275331857267,17.48,-0.806440834889296,4
"RAD27","YKL113C",45.4,12.9674226,35.41651988,0.366140508551853,17.48,-0.806440834889296,4
"RAD27","YKL113C",53.3,11.96471878,35.60976864,0.335995409039535,17.48,-0.806440834889296,4
"RAD27","YKL113C",62.2,11.41552435,35.88921292,0.318076754022055,17.48,-0.806440834889296,4
"RAD27","YKL113C",72.3,11.55671456,36.54511995,0.316231403147987,17.48,-0.806440834889296,4
"AVL9","YLR114C",7.8,4.984548465,32.54940354,0.153137935657545,35.2,-0.805572088594524,4
"AVL9","YLR114C",10.7,5.022093604,32.72392528,0.153468557363727,35.2,-0.805572088594524,4
"AVL9","YLR114C",14,5.069676497,32.84974479,0.154329250635253,35.2,-0.805572088594524,4
"AVL9","YLR114C",17.8,5.153802054,32.95432355,0.156392287833807,35.2,-0.805572088594524,4
"AVL9","YLR114C",22,5.350234216,32.9412617,0.162417404188255,35.2,-0.805572088594524,4
"AVL9","YLR114C",26.8,5.207762002,32.92165891,0.158186500146812,35.2,-0.805572088594524,4
"AVL9","YLR114C",32.2,5.086375038,32.97349417,0.154256476786367,35.2,-0.805572088594524,4
"AVL9","YLR114C",38.4,4.970333387,33.7080293,0.147452505833677,35.2,-0.805572088594524,4
"AVL9","YLR114C",45.4,5.0724756,33.52498808,0.151304322253468,35.2,-0.805572088594524,4
"AVL9","YLR114C",53.3,4.762793239,32.21495064,0.147844188626079,35.2,-0.805572088594524,4
"AVL9","YLR114C",62.2,4.184381026,29.78492516,0.140486538190785,35.2,-0.805572088594524,4
"AVL9","YLR114C",72.3,3.183827666,25.84985764,0.12316615860481,35.2,-0.805572088594524,4
"ARC18","YLR370C",7.8,149.9352038,164.3097139,0.912515762100661,18.5,-0.800424994855556,4
"ARC18","YLR370C",10.7,144.8219435,162.7831172,0.889661937865876,18.5,-0.800424994855556,4
"ARC18","YLR370C",14,137.7034134,162.1837013,0.849058273403704,18.5,-0.800424994855556,4
"ARC18","YLR370C",17.8,126.6784624,161.6799551,0.783513715857038,18.5,-0.800424994855556,4
"ARC18","YLR370C",22,110.7855848,164.780052,0.672324006791793,18.5,-0.800424994855556,4
"ARC18","YLR370C",26.8,95.47833835,161.5925028,0.590858713712552,18.5,-0.800424994855556,4
"ARC18","YLR370C",32.2,77.25301891,159.2236113,0.485185697518468,18.5,-0.800424994855556,4
"ARC18","YLR370C",38.4,67.37034939,161.0903077,0.418214791143515,18.5,-0.800424994855556,4
"ARC18","YLR370C",45.4,85.61845236,158.1564228,0.54135298993371,18.5,-0.800424994855556,4
"ARC18","YLR370C",53.3,94.00089177,157.9277475,0.595214541193909,18.5,-0.800424994855556,4
"ARC18","YLR370C",62.2,91.75326319,159.7097046,0.574500237288649,18.5,-0.800424994855556,4
"ARC18","YLR370C",72.3,66.71207387,164.1234492,0.406474968660359,18.5,-0.800424994855556,4
"PDI1","YCL043C",7.8,1891.498053,292.2608082,6.47195244771105,24.2,-0.798593778446504,4
"PDI1","YCL043C",10.7,1776.056109,292.3643526,6.07480389864739,24.2,-0.798593778446504,4
"PDI1","YCL043C",14,1619.794885,294.0053283,5.50940656200346,24.2,-0.798593778446504,4
"PDI1","YCL043C",17.8,1395.371441,297.5082704,4.69019378561787,24.2,-0.798593778446504,4
"PDI1","YCL043C",22,1074.291475,305.8521761,3.51245326647195,24.2,-0.798593778446504,4
"PDI1","YCL043C",26.8,742.5650674,312.615345,2.37533147133261,24.2,-0.798593778446504,4
"PDI1","YCL043C",32.2,509.0433765,321.3255567,1.58419822477818,24.2,-0.798593778446504,4
"PDI1","YCL043C",38.4,448.2380918,338.421834,1.32449519140659,24.2,-0.798593778446504,4
"PDI1","YCL043C",45.4,858.6504887,338.823312,2.53421313790829,24.2,-0.798593778446504,4
"PDI1","YCL043C",53.3,963.4644857,339.545075,2.83751571334086,24.2,-0.798593778446504,4
"PDI1","YCL043C",62.2,835.6828672,338.8474234,2.46625120774048,24.2,-0.798593778446504,4
"PDI1","YCL043C",72.3,269.4353367,339.4480096,0.793745519431674,24.2,-0.798593778446504,4
"FMP52","YER004W",7.8,101.4178828,128.0649673,0.791925262139976,21.2,-0.790670513311647,4
"FMP52","YER004W",10.7,102.8337067,130.7827683,0.7862940052172,21.2,-0.790670513311647,4
"FMP52","YER004W",14,103.5944192,135.5180248,0.764432770864883,21.2,-0.790670513311647,4
"FMP52","YER004W",17.8,103.5649614,140.9693646,0.734662894266887,21.2,-0.790670513311647,4
"FMP52","YER004W",22,101.0514447,153.8442731,0.656842420350062,21.2,-0.790670513311647,4
"FMP52","YER004W",26.8,97.62162502,154.4337825,0.632126102460775,21.2,-0.790670513311647,4
"FMP52","YER004W",32.2,98.45006961,151.0649666,0.651706824062542,21.2,-0.790670513311647,4
"FMP52","YER004W",38.4,100.432785,139.6462544,0.71919426290033,21.2,-0.790670513311647,4
"FMP52","YER004W",45.4,104.4439528,137.6842839,0.758575705531196,21.2,-0.790670513311647,4
"FMP52","YER004W",53.3,100.0068503,147.3728471,0.678597531824436,21.2,-0.790670513311647,4
"FMP52","YER004W",62.2,91.23074833,168.1634863,0.542512232216965,21.2,-0.790670513311647,4
"FMP52","YER004W",72.3,76.75437957,204.5979728,0.375147312163398,21.2,-0.790670513311647,4
"TIF3","YPR163C",7.8,738.1366644,441.1884134,1.67306448215986,17.92,-0.786878165756032,4
"TIF3","YPR163C",10.7,723.3980444,439.7645906,1.64496655679581,17.92,-0.786878165756032,4
"TIF3","YPR163C",14,699.9613816,436.4114871,1.60390228555008,17.92,-0.786878165756032,4
"TIF3","YPR163C",17.8,660.7598428,432.6973896,1.52707147924056,17.92,-0.786878165756032,4
"TIF3","YPR163C",22,591.8904926,422.9919193,1.39929503518532,17.92,-0.786878165756032,4
"TIF3","YPR163C",26.8,540.3382434,424.3365174,1.27337200840212,17.92,-0.786878165756032,4
"TIF3","YPR163C",32.2,510.3149912,423.8579075,1.2039765736823,17.92,-0.786878165756032,4
"TIF3","YPR163C",38.4,497.6434455,411.6481177,1.20890494600214,17.92,-0.786878165756032,4
"TIF3","YPR163C",45.4,501.2399872,422.6261997,1.18601257460092,17.92,-0.786878165756032,4
"TIF3","YPR163C",53.3,470.7764601,413.9011004,1.13741292218125,17.92,-0.786878165756032,4
"TIF3","YPR163C",62.2,444.2724949,386.8406531,1.14846382183403,17.92,-0.786878165756032,4
"TIF3","YPR163C",72.3,427.5804838,326.5609496,1.30934358294749,17.92,-0.786878165756032,4
"YLR179C","YLR179C",7.8,397.5515662,705.6763309,0.56336247765739,27.6,-0.786173124375853,4
"YLR179C","YLR179C",10.7,377.2741034,702.4740425,0.537064831687357,27.6,-0.786173124375853,4
"YLR179C","YLR179C",14,348.8837087,697.6700675,0.500069767863446,27.6,-0.786173124375853,4
"YLR179C","YLR179C",17.8,306.834026,691.8555114,0.443494372660424,27.6,-0.786173124375853,4
"YLR179C","YLR179C",22,245.1673323,679.318916,0.360901671550097,27.6,-0.786173124375853,4
"YLR179C","YLR179C",26.8,180.0791755,675.4116462,0.266621365671085,27.6,-0.786173124375853,4
"YLR179C","YLR179C",32.2,145.222001,676.975842,0.214515780313472,27.6,-0.786173124375853,4
"YLR179C","YLR179C",38.4,127.3485771,691.7699707,0.184090929779933,27.6,-0.786173124375853,4
"YLR179C","YLR179C",45.4,140.7503028,697.1062222,0.201906536360851,27.6,-0.786173124375853,4
"YLR179C","YLR179C",53.3,145.5147754,703.2762685,0.206909833187411,27.6,-0.786173124375853,4
"YLR179C","YLR179C",62.2,160.5814927,711.58284,0.225668022995046,27.6,-0.786173124375853,4
"YLR179C","YLR179C",72.3,185.4931521,723.3958693,0.256419976906274,27.6,-0.786173124375853,4
"THR1","YHR025W",7.8,333.7793792,271.2837231,1.23037009145205,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",10.7,332.075251,270.9910446,1.22541042450375,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",14,327.4446007,270.683494,1.20969548553263,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",17.8,317.4849201,270.7274328,1.17271056285804,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",22,294.9724563,270.1505236,1.09188186041332,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",26.8,284.1156231,272.4344058,1.04287717355559,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",32.2,274.5540368,275.8503604,0.995300627491948,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",38.4,266.7535161,283.1336541,0.942146976303231,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",45.4,257.3228766,279.7453767,0.919846753628225,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",53.3,250.5852686,273.7702155,0.915312383936082,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",62.2,250.2173996,264.0608878,0.947574635852603,3.47619047619048,-0.782763912288376,4
"THR1","YHR025W",72.3,260.8550815,251.0944112,1.03887251115369,3.47619047619048,-0.782763912288376,4
